Database,SS,YYYY,cas_id,dist_1,Forest_Type,dist_YYYY,YearsAgo,YearsAgo_Range,dist_ext_upper_1
BU,UP-10-069-UP,2015,AB_0014-xxxxxxxxxxALPAC-xT074R20M4-0742049678-0000852,CO,decid,2006,9,5_10,75-95
BU,UP-10-070-OG,2015,AB_0014-xxxxxxxxxxALPAC-xT074R20M4-0742048566-0000198,CO,decid,1966,49,,75-95
BU,UP-10-070-OG,2016,AB_0014-xxxxxxxxxxALPAC-xT074R20M4-0742048566-0000198,CO,decid,1966,50,,75-95
BU,UP-10-071-OG,2015,AB_0014-xxxxxxxxxxALPAC-xT074R20M4-0742048566-0000198,CO,decid,1966,49,,75-95
BU,UP-10-071-OG,2016,AB_0014-xxxxxxxxxxALPAC-xT074R20M4-0742048566-0000198,CO,decid,1966,50,,75-95
BU,UP-10-072-CC,2015,AB_0014-xxxxxxxxxxALPAC-xT074R20M4-0742048557-0000235,CO,,2006,9,5_10,95-100
BU,UP-10-072-CC,2016,AB_0014-xxxxxxxxxxALPAC-xT074R20M4-0742048557-0000235,CO,,2006,10,5_10,95-100
BU,UP-10-072-UP,2015,AB_0014-xxxxxxxxxxALPAC-xT074R20M4-0742048526-0000190,CO,decid,2006,9,5_10,75-95
BU,UP-10-072-UP,2016,AB_0014-xxxxxxxxxxALPAC-xT074R20M4-0742048526-0000190,CO,decid,2006,10,5_10,75-95
BU,UP-11-082-CC,2016,AB_0014-xxxxxxxxxxALPAC-xT070R21M4-0702149714-0000042,CO,decid,1985,31,30_35,95-100
BU,UP-15-086-CC,2016,AB_0014-xxxxxxxxxxALPAC-xT074R23M4-0742349560-0000007,CO,decid,1994,22,20_25,95-100
BU,UP-15-090-CC,2016,AB_0014-xxxxxxxxxxALPAC-xT075R23M4-0752348366-0001075,CO,,2002,14,10_15,95-100
BU,UP-20-103-CC,2015,AB_0014-xxxxxxxxxxALPAC-xT080R02M5-0800259033-0000694,CO,,2007,8,5_10,95-100
BU,UP-20-103-UP,2015,AB_0014-xxxxxxxxxxALPAC-xT080R02M5-0800259036-0000742,CO,decid,2004,11,10_15,50-75
BU,UP-20-106-UP,2015,AB_0014-xxxxxxxxxxALPAC-xT080R02M5-0800259078-0000696,CO,decid,2004,11,10_15,50-75
BU,Y-27-318-NE2,2015,AB_0014-xxxxxxxxxxALPAC-xT084R07M4-0840741100-0000736,CO,decid,1994,21,20_25,95-100
RETN,LPRETN-01-02,2019,AB_0024-xxxxxxxxxxxxAVI-xxT78R12M6-0000000605-0001871,CO,,1995,24,20_25,95-100
RETN,LPRETN-01-03,2019,AB_0024-xxxxxxxxxxxxAVI-xxT78R12M6-0000000863-0001607,CO,,1999,20,15_20,95-100
RETN,LPRETN-01-04,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT66R7M6-0000000577-0053330,CO,,2000,19,15_20,95-100
RETN,LPRETN-01-05,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT66R7M6-0000005087-0053768,CO,,1995,24,20_25,95-100
RETN,LPRETN-01-06,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT65R7M6-0000005322-0063975,CO,,1995,24,20_25,95-100
RETN,LPRETN-01-07,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT65R7M6-0000000443-0062506,CO,conif_mixed,1990,29,25_30,95-100
RETN,LPRETN-01-08,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT65R7M6-0000005347-0063849,CO,,1995,24,20_25,95-100
RETN,LPRETN-01-10,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT64R5M6-0000000513-0076433,CO,decid,1991,28,25_30,50-75
RETN,LPRETN-01-12,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT64R5M6-0000000111-0082112,CO,,1992,27,25_30,95-100
RETN,LPRETN-01-13,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT60R5M6-0000000444-0114498,CO,,1991,28,25_30,95-100
RETN,LPRETN-01-14,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT60R5M6-0000000444-0114498,CO,,1991,28,25_30,95-100
RETN,LPRETN-01-16,2019,AB_0016-xxxxxxxxxCANFOR-xT065R24M5-0000060845-0000927,CO,,1988,31,30_35,95-100
RETN,LPRETN-01-17,2019,AB_0016-xxxxxxxxxCANFOR-xT065R24M5-0000058037-0000731,CO,decid,1990,29,25_30,75-95
RETN,LPRETN-01-18,2019,AB_0014-xxxxxxxxxxALPAC-xT077R08M4-0770849160-0001762,CO,,2005,14,10_15,95-100
RETN,LPRETN-01-19,2019,AB_0014-xxxxxxxxxxALPAC-xT079R06M4-0790642146-0000141,CO,decid,1997,22,20_25,95-100
RETN,RETN-001-01,2018,AB_0024-xxxxxxxxxxxxAVI-xxxT61R4M6-0000000293-0108935,CO,decid,1999,19,15_20,25-50
RETN,RETN-001-02,2018,AB_0024-xxxxxxxxxxxxAVI-xxxT61R4M6-0000000199-0109788,CO,decid,1998,20,15_20,75-95
RETN,RETN-002-01,2018,AB_0024-xxxxxxxxxxxxAVI-xxxT61R5M6-0000000353-0110021,CO,conif,1999,19,15_20,0-25
RETN,RETN-002-02,2018,AB_0024-xxxxxxxxxxxxAVI-xxxT61R5M6-0000000108-0112731,CO,decid,1998,20,15_20,0-25
RETN,RETN-003-01,2018,AB_0024-xxxxxxxxxxxxAVI-xxxT63R6M6-0000000692-0084702,CO,decid,1996,22,20_25,0-25
RETN,RETN-003-02,2018,AB_0024-xxxxxxxxxxxxAVI-xxxT63R6M6-0000000729-0083712,CO,conif,1996,22,20_25,0-25
RETN,RETN-003-03,2018,AB_0024-xxxxxxxxxxxxAVI-xxxT63R6M6-0000000716-0083762,CO,conif,1996,22,20_25,75-95
RETN,RETN-003-04,2018,AB_0024-xxxxxxxxxxxxAVI-xxxT63R6M6-0000000701-0083250,CO,decid,1996,22,20_25,75-95
RETN,RETN-003-05,2018,AB_0024-xxxxxxxxxxxxAVI-xxxT63R7M6-0000000223-0086527,CO,conif,1995,23,20_25,50-75
RETN,RETN-003-06,2018,AB_0024-xxxxxxxxxxxxAVI-xxxT64R6M6-0000000132-0081498,CO,conif,1998,20,15_20,0-25
RETN,RETN-003-07,2018,AB_0024-xxxxxxxxxxxxAVI-xxxT64R6M6-0000000399-0078903,CO,decid,1993,25,20_25,0-25
RETN,RETN-003-08,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT63R7M6-0000000064-0093000,CO,conif_mixed,1994,25,20_25,95-100
RETN,RETN-003-09,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT64R5M6-0000000124-0080961,CO,conif,1992,27,25_30,75-95
RETN,RETN-003-10,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT64R5M6-0000000243-0079738,CO,conif,1992,27,25_30,75-95
RETN,RETN-003-11,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT64R5M6-0000000525-0076452,CO,conif,1991,28,25_30,95-100
RETN,RETN-003-12,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT63R6M6-0000000474-0086811,CO,conif,1998,21,20_25,50-75
RETN,RETN-003-13,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT63R6M6-0000000490-0088048,CO,conif,1998,21,20_25,75-95
RETN,RETN-003-14,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT63R6M6-0000000686-0084848,CO,conif,1997,22,20_25,75-95
RETN,RETN-003-15,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT63R7M6-0000000223-0086527,CO,conif,1995,24,20_25,50-75
RETN,RETN-003-16,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT64R6M6-0000000036-0082612,CO,conif,1998,21,20_25,75-95
RETN,RETN-004-02,2018,AB_0024-xxxxxxxxxxxxAVI-xxxT66R7M6-0000000501-0055072,CO,decid,2000,18,15_20,75-95
RETN,RETN-004-04,2018,AB_0024-xxxxxxxxxxxxAVI-xxxT66R7M6-0000000593-0053488,CO,decid,2000,18,15_20,0-25
RETN,RETN-004-06,2018,AB_0024-xxxxxxxxxxxxAVI-xxxT66R7M6-0000000853-0051869,CO,decid,2000,18,15_20,0-25
RETN,RETN-004-07,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT64R7M6-0000001056-0071773,CO,decid,1990,29,25_30,25-50
RETN,RETN-004-08,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT65R7M6-0000000209-0067315,CO,conif,1990,29,25_30,95-100
RETN,RETN-004-09,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT65R7M6-0000000213-0068472,CO,conif,1990,29,25_30,95-100
RETN,RETN-004-10,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT65R7M6-0000000342-0064729,CO,conif,1992,27,25_30,95-100
RETN,RETN-004-11,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT65R7M6-0000000440-0061444,CO,conif,1992,27,25_30,95-100
RETN,RETN-004-12,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT65R7M6-0000000460-0062260,CO,conif,1990,29,25_30,95-100
RETN,RETN-004-13,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT65R7M6-0000000484-0061318,CO,conif,1991,28,25_30,95-100
RETN,RETN-004-15,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT66R5M6-0000000281-0057133,CO,conif,1989,30,25_30,25-50
RETN,RETN-004-16,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT67R7M6-0000000636-0045646,CO,decid,1992,27,25_30,95-100
RETN,RETN-004-17,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT65R7M6-0000000559-0060424,CO,decid_mixed,2000,19,15_20,95-100
RETN,RETN-004-18,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT66R7M6-0000000286-0056149,CO,decid,2000,19,15_20,50-75
RETN,RETN-004-19,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT66R7M6-0000000468-0055000,CO,decid,2000,19,15_20,50-75
RETN,RETN-004-20,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT66R7M6-0000000489-0055162,CO,decid,2000,19,15_20,50-75
RETN,RETN-004-21,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT66R7M6-0000000592-0052803,CO,decid,2000,19,15_20,50-75
RETN,RETN-004-22,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT66R7M6-0000000726-0050907,CO,,2000,19,15_20,95-100
RETN,RETN-004-23,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT66R7M6-0000009073-0060253,CO,decid_mixed,2000,19,15_20,95-100
RETN,RETN-004-24,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT65R7M6-0000000273-0065725,CO,conif,1998,21,20_25,50-75
RETN,RETN-004-25,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT65R7M6-0000000477-0062873,CO,decid_mixed,1999,20,15_20,95-100
RETN,RETN-009-01,2018,AB_0024-xxxxxxxxxxxxAVI-xxT67R10M6-0000000383-0046788,CO,decid,1999,19,15_20,0-25
RETN,RETN-009-04,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT68R8M6-0000000171-0039893,CO,decid,1998,21,20_25,25-50
RETN,RETN-011-01,2018,AB_0024-xxxxxxxxxxxxAVI-xxT78R12M6-0000000209-0003067,CO,decid,1994,24,20_25,75-95
RETN,RETN-011-02,2018,AB_0024-xxxxxxxxxxxxAVI-xxT78R12M6-0000000316-0002467,CO,conif,1996,22,20_25,25-50
RETN,RETN-011-03,2018,AB_0024-xxxxxxxxxxxxAVI-xxT78R12M6-0000000331-0002600,CO,,1995,23,20_25,95-100
RETN,RETN-011-05,2018,AB_0024-xxxxxxxxxxxxAVI-xxT78R12M6-0000000864-0001648,CO,conif,1994,24,20_25,50-75
RETN,RETN-011-06,2018,AB_0024-xxxxxxxxxxxxAVI-xxT78R12M6-0000000829-0001286,CO,conif_mixed,1994,24,20_25,75-95
RETN,RETN-011-07,2019,AB_0024-xxxxxxxxxxxxAVI-xxT77R10M6-0000000293-0009440,CO,conif_mixed,1994,25,20_25,95-100
RETN,RETN-011-08,2019,AB_0024-xxxxxxxxxxxxAVI-xxT78R12M6-0000000829-0001286,CO,conif_mixed,1994,25,20_25,75-95
RETN,RETN-011-09,2019,AB_0024-xxxxxxxxxxxxAVI-xxT78R12M6-0000000864-0001648,CO,conif,1994,25,20_25,50-75
RETN,RETN-011-10,2019,AB_0024-xxxxxxxxxxxxAVI-xxT78R10M6-0000000045-0003512,CO,decid_mixed,1998,21,20_25,95-100
RETN,RETN-011-10,2019,AB_0024-xxxxxxxxxxxxAVI-xxT78R10M6-0000000045-0003512,CO,decid_mixed,1998,21,20_25,95-100
RETN,RETN-011-11,2019,AB_0024-xxxxxxxxxxxxAVI-xxT78R12M6-0000000316-0002467,CO,conif,1996,23,20_25,25-50
RETN,RETN-011-12,2019,AB_0024-xxxxxxxxxxxxAVI-xxT78R12M6-0000000907-0001652,CO,conif,1995,24,20_25,95-100
RETN,RETN-011-13,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT78R9M6-0000000160-0003702,CO,,1999,20,15_20,95-100
RETN,RETN-011-14,2019,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000203514-0203513,CO,decid,1999,20,15_20,95-100
RETN,RETN-012-01,2018,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000203517-0203516,CO,,1999,19,15_20,50-75
RETN,RETN-012-02,2018,AB_0024-xxxxxxxxxxxxAVI-xxT78R11M6-0000000712-0000810,CO,,1997,21,20_25,95-100
RETN,RETN-013-01,2018,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000203338-0203337,CO,decid,1999,19,15_20,50-75
RETN,RETN-013-02,2018,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000203335-0203334,CO,decid,1999,19,15_20,25-50
RETN,RETN-013-03,2018,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000203289-0203288,CO,decid,1999,19,15_20,25-50
RETN,RETN-014-01,2018,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000203075-0203074,CO,decid,1997,21,20_25,50-75
RETN,RETN-014-02,2018,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000203184-0203183,CO,decid,1995,23,20_25,50-75
RETN,RETN-014-03,2018,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000203282-0203281,CO,decid,1997,21,20_25,50-75
RETN,RETN-021-01,2018,AB_0014-xxxxxxxxxxALPAC-xT074R23M4-0742349600-0000068,CO,decid,1995,23,20_25,95-100
RETN,RETN-021-02,2018,AB_0014-xxxxxxxxxxALPAC-xT074R23M4-0742349566-0000056,CO,decid,1994,24,20_25,95-100
RETN,RETN-021-03,2018,AB_0014-xxxxxxxxxxALPAC-xT074R23M4-0742349562-0000010,CO,decid,1994,24,20_25,95-100
RETN,RETN-021-04,2018,AB_0014-xxxxxxxxxxALPAC-xT075R23M4-0752346027-0000877,CO,decid,1994,24,20_25,95-100
RETN,RETN-021-05,2019,AB_0014-xxxxxxxxxxALPAC-xT073R23M4-0732341083-0000167,CO,decid,1994,25,20_25,25-50
RETN,RETN-021-06,2019,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732240136-0000851,CO,decid,2001,18,15_20,50-75
RETN,RETN-021-08,2019,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732240403-0000546,CO,conif,2001,18,15_20,25-50
RETN,RETN-021-09,2019,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249175-0000665,CO,decid,2001,18,15_20,25-50
RETN,RETN-021-12,2019,AB_0014-xxxxxxxxxxALPAC-xT076R23M4-0762340329-0000962,CO,decid_mixed,1998,21,20_25,95-100
RETN,RETN-023-01,2019,AB_0014-xxxxxxxxxxALPAC-xT077R22M4-0772241133-0000447,CO,decid,1994,25,20_25,50-75
RETN,RETN-023-02,2019,AB_0014-xxxxxxxxxxALPAC-xT076R22M4-0762248218-0000012,CO,decid,1994,25,20_25,0-25
RETN,RETN-024-01,2018,AB_0014-xxxxxxxxxxALPAC-xT074R22M4-0742249749-0000506,CO,,2003,15,10_15,95-100
RETN,RETN-024-02,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249756-0000032,CO,conif_mixed,2004,14,10_15,50-75
RETN,RETN-024-03,2018,AB_0014-xxxxxxxxxxALPAC-xT074R22M4-0742249325-0000920,CO,decid,1996,22,20_25,95-100
RETN,RETN-024-04,2018,AB_0014-xxxxxxxxxxALPAC-xT074R22M4-0742249345-0000888,CO,,2003,15,10_15,95-100
RETN,RETN-025-01,2018,AB_0014-xxxxxxxxxxALPAC-xT071R21M4-0712149735-0000500,CO,,2005,13,10_15,95-100
RETN,RETN-025-02,2018,AB_0014-xxxxxxxxxxALPAC-xT071R21M4-0712148192-0000432,CO,decid,2005,13,10_15,75-95
RETN,RETN-025-04,2018,AB_0014-xxxxxxxxxxALPAC-xT071R21M4-0712148222-0000310,CO,,2005,13,10_15,95-100
RETN,RETN-025-05,2019,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249242-0000450,CO,decid_mixed,1997,22,20_25,75-95
RETN,RETN-025-07,2019,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249316-0000497,CO,decid,1997,22,20_25,0-25
RETN,RETN-026-01,2018,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249367-0000608,CO,decid,1997,21,20_25,75-95
RETN,RETN-026-02,2018,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249316-0000497,CO,decid,1997,21,20_25,0-25
RETN,RETN-026-03,2018,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249323-0000496,CO,,2005,13,10_15,95-100
RETN,RETN-026-04,2018,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249246-0000498,CO,decid,1997,21,20_25,95-100
RETN,RETN-026-05,2018,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249259-0000466,CO,decid,1997,21,20_25,95-100
RETN,RETN-027-01,2018,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249525-0000843,CO,decid,1997,21,20_25,95-100
RETN,RETN-027-02,2018,AB_0014-xxxxxxxxxxALPAC-xT071R21M4-0712149194-0001258,CO,,2005,13,10_15,95-100
RETN,RETN-028-01,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732240136-0000851,CO,decid,2001,17,15_20,50-75
RETN,RETN-029-01,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249758-0000039,CO,decid,2004,14,10_15,75-95
RETN,RETN-029-02,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249756-0000032,CO,conif_mixed,2004,14,10_15,50-75
RETN,RETN-029-03,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249735-0000128,CO,,2002,16,15_20,95-100
RETN,RETN-029-04,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249610-0000218,CO,decid,2004,14,10_15,50-75
RETN,RETN-029-05,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732240592-0000272,CO,decid,2001,17,15_20,75-95
RETN,RETN-029-06,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249588-0000268,CO,decid,2001,17,15_20,75-95
RETN,RETN-030-01,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249580-0000337,CO,decid,2001,17,15_20,50-75
RETN,RETN-030-02,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732240587-0000379,CO,decid,2002,16,15_20,25-50
RETN,RETN-030-03,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732240433-0000427,CO,decid,2002,16,15_20,50-75
RETN,RETN-030-04,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249425-0000466,CO,,2002,16,15_20,95-100
RETN,RETN-030-05,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249424-0000459,CO,decid,2001,17,15_20,25-50
RETN,RETN-030-08,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249592-0000284,CO,decid,2002,16,15_20,95-100
RETN,RETN-031-01,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249294-0000653,CO,decid,2002,16,15_20,50-75
RETN,RETN-031-02,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249355-0000460,CO,decid,2004,14,10_15,50-75
RETN,RETN-031-03,2018,AB_0014-xxxxxxxxxxALPAC-xT073R23M4-0732349998-0000280,CO,decid,2004,14,10_15,50-75
RETN,RETN-031-04,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249360-0000437,CO,decid,2004,14,10_15,25-50
RETN,RETN-031-05,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732240644-0000359,CO,,2001,17,15_20,95-100
RETN,RETN-031-06,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249396-0000328,CO,decid,2001,17,15_20,25-50
RETN,RETN-031-07,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249608-0000411,CO,decid,2001,17,15_20,25-50
RETN,RETN-031-08,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249409-0000456,CO,decid,2001,17,15_20,25-50
RETN,RETN-031-09,2019,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249411-0000454,CO,decid,2001,18,15_20,75-95
RETN,RETN-031-10,2018,AB_0014-xxxxxxxxxxALPAC-xT073R22M4-0732249400-0000453,CO,decid,2001,17,15_20,25-50
RETN,RETN-032-02,2018,AB_0014-xxxxxxxxxxALPAC-xT073R23M4-0732341113-0000184,CO,decid,1995,23,20_25,75-95
RETN,RETN-032-03,2018,AB_0014-xxxxxxxxxxALPAC-xT073R23M4-0732340853-0000356,CO,decid,1994,24,20_25,95-100
RETN,RETN-032-04,2018,AB_0014-xxxxxxxxxxALPAC-xT073R23M4-0732340578-0000492,CO,decid,1994,24,20_25,95-100
RETN,RETN-033-01,2018,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249037-0000039,CO,decid,2005,13,10_15,50-75
RETN,RETN-033-02,2019,AB_0014-xxxxxxxxxxALPAC-xT072R22M4-0722240048-0000081,CO,decid,1994,25,20_25,95-100
RETN,RETN-033-03,2018,AB_0014-xxxxxxxxxxALPAC-xT071R23M4-0712349675-0000117,CO,decid,2005,13,10_15,75-95
RETN,RETN-033-04,2018,AB_0014-xxxxxxxxxxALPAC-xT071R23M4-0712348689-0000131,CO,decid,2005,13,10_15,50-75
RETN,RETN-033-05,2018,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249053-0000043,CO,decid,2005,13,10_15,75-95
RETN,RETN-033-06,2018,AB_0014-xxxxxxxxxxALPAC-xT071R22M4-0712249063-0000074,CO,decid,2005,13,10_15,75-95
RETN,RETN-035-01,2018,AB_0014-xxxxxxxxxxALPAC-xT076R15M4-0761549290-0001587,CO,decid,2005,13,10_15,75-95
RETN,RETN-038-01,2018,AB_0014-xxxxxxxxxxALPAC-xT077R16M4-0771648468-0000247,CO,decid,2006,12,10_15,25-50
RETN,RETN-039-01,2018,AB_0014-xxxxxxxxxxALPAC-xT078R15M4-0781549927-0000616,CO,Mixed,2003,15,10_15,75-95
RETN,RETN-042-01,2018,AB_0014-xxxxxxxxxxALPAC-xT070R11M4-0701149894-0000384,CO,,2005,13,10_15,95-100
RETN,RETN-042-02,2018,AB_0014-xxxxxxxxxxALPAC-xT070R11M4-0701149423-0000933,CO,decid,2005,13,10_15,50-75
RETN,RETN-042-03,2018,AB_0014-xxxxxxxxxxALPAC-xT070R11M4-0701140399-0001018,CO,decid,1995,23,20_25,75-95
RETN,RETN-042-04,2018,AB_0014-xxxxxxxxxxALPAC-xT070R11M4-0701149813-0000898,CO,decid,2005,13,10_15,50-75
RETN,RETN-042-07,2019,AB_0014-xxxxxxxxxxALPAC-xT070R11M4-0701149408-0001029,CO,decid,2005,14,10_15,75-95
RETN,RETN-042-09,2019,AB_0014-xxxxxxxxxxALPAC-xT069R12M4-0691242038-0000166,CO,decid_mixed,1994,25,20_25,75-95
RETN,RETN-042-13,2019,AB_0014-xxxxxxxxxxALPAC-xT070R11M4-0701146025-0000238,CO,conif_mixed,1998,21,20_25,75-95
RETN,RETN-043-01,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT60R5M6-0000000037-0119959,CO,decid,1992,27,25_30,95-100
RETN,RETN-045-01,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT60R5M6-0000000454-0113975,CO,conif,1992,27,25_30,50-75
RETN,RETN-049-01,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT61R4M6-0000000273-0108233,CO,conif,1990,29,25_30,50-75
RETN,RETN-052-01,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT61R4M6-0000000293-0108935,CO,decid,1999,20,15_20,25-50
RETN,RETN-053-01,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT61R4M6-0000000517-0106726,CO,conif,1999,20,15_20,50-75
RETN,RETN-056-01,2019,AB_0016-xxxxxxxxxCANFOR-xT073R26M5-0000009187-0000787,CO,decid,1992,27,25_30,95-100
RETN,RETN-058-08,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000000504-0096593,CO,conif,1998,21,20_25,25-50
RETN,RETN-058-09,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000000556-0093807,CO,,1995,24,20_25,75-95
RETN,RETN-058-10,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000000561-0095352,CO,,1996,23,20_25,75-95
RETN,RETN-058-11,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000009554-0094651,CO,conif,1996,23,20_25,50-75
RETN,RETN-058-12,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT63R9M6-0000000041-0093382,CO,conif,1996,23,20_25,75-95
RETN,RETN-059-01,2019,AB_0016-xxxxxxxxxCANFOR-xT062R01M6-0000085592-0000214,CO,conif,1990,29,25_30,25-50
RETN,RETN-059-05,2019,AB_0016-xxxxxxxxxCANFOR-xT063R27M5-0000083020-0000598,CO,decid,1992,27,25_30,95-100
RETN,RETN-059-06,2019,AB_0016-xxxxxxxxxCANFOR-xT065R02M6-0000055867-0001483,CO,conif,1993,26,25_30,95-100
RETN,RETN-059-07,2019,AB_0016-xxxxxxxxxCANFOR-xT065R02M6-0000056930-0001715,CO,conif,1993,26,25_30,75-95
RETN,RETN-059-09,2019,AB_0016-xxxxxxxxxCANFOR-xT065R02M6-0000058050-0001937,CO,decid,1992,27,25_30,25-50
RETN,RETN-059-10,2019,AB_0016-xxxxxxxxxCANFOR-xT065R02M6-0000058656-0002083,CO,,1992,27,25_30,95-100
RETN,RETN-059-11,2019,AB_0016-xxxxxxxxxCANFOR-xT065R02M6-0000059806-0002271,CO,decid,1992,27,25_30,25-50
RETN,RETN-060-01,2019,AB_0016-xxxxxxxxxCANFOR-xT064R23M5-0000065870-0000443,CO,decid,1991,28,25_30,25-50
RETN,RETN-060-05,2019,AB_0016-xxxxxxxxxCANFOR-xT064R24M5-0000061882-0000065,CO,decid,1990,29,25_30,50-75
RETN,RETN-060-06,2019,AB_0016-xxxxxxxxxCANFOR-xT065R24M5-0000058065-0000732,CO,decid,1990,29,25_30,50-75
RETN,RETN-060-12,2019,AB_0016-xxxxxxxxxCANFOR-xT065R23M5-0000060308-0001333,CO,decid,1996,23,20_25,0-25
RETN,RETN-061-03,2019,AB_0024-xxxxxxxxxxxxAVI-xxxT58R5M6-0000000177-0134893,CO,conif,1999,20,15_20,25-50
RETN,RETN-062-05,2019,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000304189-0304188,CO,conif,2000,19,15_20,95-100
